Date,Open,High,Low,Close
30-June-2016,1659.18,1685.45,1656.96,1682.10,
1-July-2016,1679.95,1699.42,1679.95,1691.19,
4-July-2016,1696.64,1711.54,1692.26,1697.38,
5-July-2016,1697.93,1700.11,1675.93,1677.98,
7-July-2016,1673.60,1689.92,1672.25,1680.17,
8-July-2016,1679.23,1682.35,1661.75,1674.96,
11-July-2016,1686.54,1711.64,1686.54,1696.25,
12-July-2016,1699.74,1708.47,1693.76,1697.12,
13-July-2016,1705.92,1706.52,1681.12,1685.01,
14-July-2016,1684.61,1698.92,1684.24,1695.90,
15-July-2016,1665.22,1697.81,1659.26,1681.04,
18-July-2016,1683.15,1691.68,1668.19,1670.60,
19-July-2016,1672.99,1682.54,1669.75,1679.66,
20-July-2016,1685.83,1702.83,1681.94,1700.82,
21-July-2016,1706.61,1708.80,1669.08,1671.33,
22-July-2016,1672.86,1697.17,1672.06,1694.22,
25-July-2016,1699.26,1707.18,1695.63,1703.62,
26-July-2016,1710.00,1721.24,1701.38,1705.83,
27-July-2016,1708.92,1723.85,1698.47,1706.61,
28-July-2016,1709.20,1728.45,1707.87,1717.81,
29-July-2016,1725.05,1730.15,1716.35,1723.94,
1-August-2016,1727.34,1736.73,1710.54,1722.85,
2-August-2016,1726.54,1729.71,1713.10,1717.25,
3-August-2016,1717.19,1718.44,1694.72,1697.32,
4-August-2016,1703.51,1714.69,1701.77,1709.73,
5-August-2016,1712.62,1729.21,1712.53,1726.69,
8-August-2016,1732.54,1740.53,1722.28,1736.79,
9-August-2016,1738.52,1751.72,1729.69,1732.90,
10-August-2016,1736.13,1740.75,1702.88,1708.37,
11-August-2016,1711.06,1723.04,1699.72,1712.12,
12-August-2016,1709.50,1728.89,1709.50,1726.52,
16-August-2016,1733.50,1746.53,1729.30,1732.51,
17-August-2016,1738.46,1739.29,1722.53,1730.64,
18-August-2016,1740.65,1770.41,1738.66,1763.24,
19-August-2016,1768.28,1773.45,1759.61,1765.49,
22-August-2016,1772.40,1780.75,1755.51,1757.59,
23-August-2016,1761.32,1771.10,1738.64,1748.29,
24-August-2016,1749.58,1763.38,1748.39,1761.00,
25-August-2016,1764.87,1770.87,1752.18,1756.08,
26-August-2016,1756.79,1766.71,1747.29,1751.42,
29-August-2016,1753.39,1755.43,1737.18,1751.92,
30-August-2016,1754.39,1788.41,1754.39,1774.01,
31-August-2016,1774.68,1785.38,1770.51,1779.28,
1-September-2016,1782.50,1787.65,1766.97,1770.54,
2-September-2016,1772.99,1788.47,1767.06,1782.48,
6-September-2016,1786.88,1810.50,1786.88,1807.11,
7-September-2016,1807.41,1809.46,1784.19,1790.78,
8-September-2016,1796.94,1805.63,1786.34,1789.91,
9-September-2016,1792.08,1803.44,1781.14,1783.79,
12-September-2016,1770.64,1770.66,1728.34,1731.11,
14-September-2016,1730.66,1749.63,1728.04,1747.17,
15-September-2016,1749.77,1757.18,1722.91,1726.17,
16-September-2016,1730.37,1754.20,1727.52,1731.26,
19-September-2016,1728.75,1745.63,1726.85,1743.71,
20-September-2016,1744.98,1748.15,1731.29,1733.73,
21-September-2016,1738.25,1746.26,1728.39,1730.46,
22-September-2016,1739.57,1758.19,1739.57,1753.90,
23-September-2016,1750.73,1761.75,1739.52,1742.23,
26-September-2016,1741.13,1745.89,1716.02,1719.87,
27-September-2016,1726.72,1728.58,1708.60,1713.94,
28-September-2016,1722.84,1729.43,1716.97,1725.59,
29-September-2016,1730.98,1741.69,1659.47,1665.43,
30-September-2016,1670.70,1695.27,1658.73,1689.89,
3-October-2016,1695.19,1733.29,1692.22,1730.30,
4-October-2016,1736.42,1751.60,1734.04,1747.36,
5-October-2016,1752.61,1760.89,1744.00,1750.51,
6-October-2016,1751.06,1774.59,1735.06,1740.66,
7-October-2016,1743.31,1750.14,1734.38,1738.14,
10-October-2016,1742.29,1753.54,1738.11,1739.97,
13-October-2016,1738.65,1739.00,1702.18,1704.55,
14-October-2016,1704.78,1729.75,1704.04,1726.37,
17-October-2016,1737.14,1738.61,1715.20,1718.75,
18-October-2016,1721.82,1734.60,1721.28,1730.07,
19-October-2016,1737.53,1758.74,1731.16,1750.24,
20-October-2016,1749.35,1762.69,1749.33,1756.40,
21-October-2016,1759.11,1762.88,1754.51,1759.82,
24-October-2016,1764.71,1777.28,1763.43,1769.78,
25-October-2016,1764.64,1769.68,1755.06,1766.78,
26-October-2016,1764.58,1767.19,1747.79,1752.22,
27-October-2016,1745.85,1749.68,1736.79,1745.49,
28-October-2016,1747.69,1759.50,1733.97,1749.02,
30-October-2016,1756.21,1759.32,1741.04,1745.64,
1-November-2016,1745.16,1774.47,1743.14,1761.04,
2-November-2016,1754.72,1755.79,1741.17,1744.78,
3-November-2016,1743.66,1752.66,1725.65,1727.94,
4-November-2016,1727.58,1736.69,1701.02,1708.25,
7-November-2016,1712.84,1729.39,1712.75,1721.11,
8-November-2016,1722.88,1732.89,1719.44,1729.69,
9-November-2016,1661.39,1725.91,1618.38,1720.54,
10-November-2016,1744.30,1772.41,1743.44,1768.41,
11-November-2016,1757.52,1758.06,1713.29,1723.93,
15-November-2016,1724.84,1728.40,1683.47,1692.40,
16-November-2016,1703.22,1713.45,1685.58,1696.47,
17-November-2016,1696.66,1725.50,1689.11,1715.86,
18-November-2016,1720.75,1741.32,1718.31,1734.21,
21-November-2016,1737.36,1745.49,1688.10,1690.57,
22-November-2016,1694.85,1701.47,1663.10,1685.55,
23-November-2016,1692.16,1709.63,1667.14,1705.59,
24-November-2016,1715.49,1715.49,1686.39,1699.55,
25-November-2016,1704.13,1737.72,1700.80,1735.02,
28-November-2016,1732.72,1766.49,1730.20,1759.47,
29-November-2016,1760.89,1774.25,1754.62,1761.63,
30-November-2016,1766.56,1778.28,1757.06,1775.96,
1-December-2016,1781.65,1785.29,1749.56,1752.23,
2-December-2016,1750.36,1755.56,1739.91,1742.51,
5-December-2016,1742.78,1753.86,1735.23,1748.29,
6-December-2016,1753.53,1775.91,1753.53,1760.24,
7-December-2016,1769.26,1777.00,1746.23,1752.28,
8-December-2016,1762.40,1774.50,1762.37,1768.39,
9-December-2016,1774.60,1779.73,1766.39,1776.35,
12-December-2016,1772.37,1783.80,1770.74,1775.06,
13-December-2016,1777.04,1783.62,1766.36,1772.69,
14-December-2016,1772.72,1779.11,1755.93,1759.11,
15-December-2016,1755.30,1774.58,1746.12,1758.36,
